active_not_recruiting_days,completed_days,not_yet_recruiting_days,recruiting_days,suspended_days,terminated_days,enrolling_by_invitation_days,unknown_days,withheld_days,Study Status,Study Results,Sex,Age,Enrollment,Funder Type,Location Count,Country Count,Study Title Length,Brief Summary Length,Primary Outcome Measures Length,Secondary Outcome Measures Length,Study Title Word Count,Brief Summary Word Count,Primary Outcome Measures Word Count,Secondary Outcome Measures Word Count,Primary Outcome Measures Count,Secondary Outcome Measures Count,study_version,minimum_age,maximum_age,num_conditions,NO_INTERVENTION,OTHER,PLACEBO_COMPARATOR,ACTIVE_COMPARATOR,SHAM_COMPARATOR,EXPERIMENTAL,Therapeutic Area,DRUG_count,OTHER_count,BIOLOGICAL_count,RADIATION_count,DIETARY_SUPPLEMENT_count,PROCEDURE_count,DEVICE_count,COMBINATION_PRODUCT_count,GENETIC_count,Allocation,Intervention Model,Masking,Primary Purpose,Trial Endpoint Time in Days,Presence of 'Overall Survival' (OS),Presence of 'Progression Free Survival' (PFS),Presence of 'Objective Response Rate' (ORR),Indication of Comparator Arm Type,Mention of Specific Patient Population or Disease Subtype,Highlighting of Key Efficacy Endpoints (from Summary),Clarity of Primary Objective Statement,Start Date_missing,Start_Date_Year,Start_Date_Month_Sin,Start_Date_Month_Cos,Primary Completion Date_missing,Primary_Completion_Date_Year,Primary_Completion_Date_Month_Sin,Primary_Completion_Date_Month_Cos,Completion Date_missing,Completion_Date_Year,Completion_Date_Month_Sin,Completion_Date_Month_Cos,First Posted_missing,First_Posted_Year,First_Posted_Month_Sin,First_Posted_Month_Cos,Last Update Posted_missing,Last_Update_Posted_Year,Last_Update_Posted_Month_Sin,Last_Update_Posted_Month_Cos,Study Duration,Time_to_Primary_Completion_Days,Days_Since_First_Posted,Days_Since_Last_Update_Posted,Sponsor_Success_Rate,TA_Success_Rate,Outcome
228.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,NO,ALL,"ADULT, OLDER_ADULT",56.0,INDUSTRY,44.0,11.0,203,254,81.0,,26,35,12.0,,1,0,12,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,730.0,False,False,False,Single-Arm,False,False,False,0,2024.0,0.8660254037844386,0.5000000000000001,0,2025.0,-0.5000000000000004,0.8660254037844384,0,2025.0,-0.5000000000000004,0.8660254037844384,0,2024,0.49999999999999994,0.8660254037844387,0,2025,1.0,6.123233995736766e-17,640,640,499,74,0.28865979381443296,0.3514644351464435,0
0.0,1875.0,53.0,427.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,CHILD,287.0,INDUSTRY,136.0,14.0,83,215,1037.0,23026.0,11,36,160.0,3676.0,2,40,31,12,17,1,0.0,0.0,1.0,0.0,0.0,2.0,Dermatology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,,True,False,False,0,2019.0,0.49999999999999994,0.8660254037844387,0,2020.0,1.0,6.123233995736766e-17,0,2020.0,1.0,6.123233995736766e-17,0,2019,0.0,1.0,0,2022,1.0,6.123233995736766e-17,425,425,2356,1170,0.6111111111111112,0.7333333333333333,1
478.0,1092.0,0.0,401.0,85.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"CHILD, ADULT, OLDER_ADULT",424.0,INDUSTRY,94.0,10.0,117,350,1431.0,25286.0,16,47,239.0,4117.0,2,38,32,12,130,1,0.0,0.0,1.0,0.0,0.0,3.0,Dermatology,0,1,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Placebo,False,False,False,0,2019.0,-0.8660254037844384,-0.5000000000000004,0,2021.0,0.49999999999999994,-0.8660254037844387,0,2022.0,0.8660254037844387,-0.4999999999999998,0,2019,-1.0,-1.8369701987210297e-16,0,2022,-0.8660254037844386,0.5000000000000001,973,639,2083,956,0.47058823529411764,0.7333333333333333,1
368.0,0.0,0.0,358.0,0.0,1589.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",192.0,INDUSTRY,30.0,1.0,91,441,454.0,1273.0,17,65,79.0,214.0,1,3,7,18,75,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,84.0,False,False,False,Placebo,False,False,False,0,2019.0,0.8660254037844386,0.5000000000000001,0,2020.0,1.0,6.123233995736766e-17,0,2020.0,1.0,6.123233995736766e-17,0,2019,0.49999999999999994,0.8660254037844387,0,2025,0.49999999999999994,0.8660254037844387,397,397,2325,133,0.0,0.396,0
393.0,887.0,46.0,957.0,31.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",236.0,INDUSTRY,38.0,8.0,198,269,1859.0,,26,36,283.0,,3,0,61,25,130,1,0.0,0.0,0.0,0.0,0.0,2.0,Other,1,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1095.0,False,False,False,Single-Arm,False,False,False,0,2019.0,1.0,6.123233995736766e-17,0,2022.0,0.8660254037844386,0.5000000000000001,0,2022.0,0.8660254037844386,0.5000000000000001,0,2019,0.49999999999999994,0.8660254037844387,0,2023,-0.4999999999999997,-0.8660254037844388,1065,1065,2325,683,0.28865979381443296,0.396,0
0.0,0.0,0.0,279.0,0.0,489.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",201.0,INDUSTRY,1.0,1.0,98,134,456.0,406.0,14,18,64.0,63.0,1,1,4,18,80,1,0.0,0.0,0.0,0.0,0.0,2.0,Other,1,0,0,0,0,0,0,0,0,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,308.0,False,False,False,Single-Arm,False,False,False,0,2023.0,0.8660254037844386,0.5000000000000001,0,2024.0,0.0,1.0,0,2024.0,0.49999999999999994,0.8660254037844387,0,2023,0.8660254037844387,-0.4999999999999998,0,2025,0.8660254037844386,0.5000000000000001,337,306,775,105,0.0,0.396,0
2056.0,0.0,35.0,2123.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",488.0,NIH,548.0,4.0,151,852,287.0,2588.0,18,124,47.0,416.0,1,4,567,30,70,2,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,13,0,2,0,0,6,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1825.0,True,False,False,,False,False,False,0,2014.0,0.8660254037844387,-0.4999999999999998,0,2023.0,0.49999999999999994,-0.8660254037844387,0,2026.0,0.8660254037844386,0.5000000000000001,0,2013,-0.5000000000000004,0.8660254037844384,0,2025,0.8660254037844387,-0.4999999999999998,4322,3318,4213,44,1.0,0.3514644351464435,1
922.0,0.0,126.0,950.0,259.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,FEMALE,"ADULT, OLDER_ADULT",813.0,NIH,397.0,5.0,173,727,462.0,1977.0,23,115,73.0,300.0,1,6,438,18,130,16,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,3,1,0,0,1,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,2550.0,False,True,False,Single-Arm,True,False,False,0,2019.0,-0.4999999999999997,-0.8660254037844388,0,2022.0,-0.5000000000000004,0.8660254037844384,0,2026.0,0.8660254037844387,-0.4999999999999998,0,2019,1.0,6.123233995736766e-17,0,2025,0.49999999999999994,-0.8660254037844387,2465,1218,2266,13,1.0,0.3514644351464435,1
894.0,0.0,102.0,400.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,NO,ALL,"ADULT, OLDER_ADULT",664.0,INDUSTRY,69.0,12.0,70,149,501.0,1281.0,10,25,75.0,186.0,1,5,10,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,1,1,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,336.0,False,False,False,,False,False,False,0,2021.0,-1.0,-1.8369701987210297e-16,0,2024.0,0.0,1.0,0,2026.0,0.0,1.0,0,2021,-0.4999999999999997,-0.8660254037844388,0,2024,-0.4999999999999997,-0.8660254037844388,1553,822,1413,317,0.0,0.396,0
545.0,0.0,41.0,428.0,0.0,1678.0,0.0,0.0,0.0,TERMINATED,YES,ALL,CHILD,2.0,INDUSTRY,6.0,2.0,116,282,208.0,1325.0,17,42,26.0,194.0,1,6,28,0,2,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,False,False,False,0,2018.0,-0.8660254037844384,-0.5000000000000004,0,2019.0,0.8660254037844387,-0.4999999999999998,0,2019.0,0.8660254037844387,-0.4999999999999998,0,2018,0.49999999999999994,0.8660254037844387,0,2023,0.49999999999999994,-0.8660254037844387,242,242,2690,744,0.0,0.396,0
0.0,0.0,165.0,784.0,0.0,721.0,0.0,0.0,0.0,TERMINATED,YES,ALL,CHILD,8.0,INDUSTRY,20.0,5.0,84,182,315.0,1927.0,10,22,46.0,300.0,1,3,17,0,6,8,0.0,0.0,1.0,0.0,0.0,1.0,Neurology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,84.0,False,False,False,Single-Arm,True,False,False,0,2021.0,0.8660254037844386,0.5000000000000001,0,2023.0,0.8660254037844387,-0.4999999999999998,0,2023.0,0.8660254037844387,-0.4999999999999998,0,2020,-0.8660254037844386,0.5000000000000001,0,2024,-0.4999999999999997,-0.8660254037844388,791,791,1686,317,0.0,0.4262295081967213,0
1075.0,2786.0,2.0,366.0,0.0,0.0,130.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",119.0,INDUSTRY,38.0,3.0,54,412,4792.0,26167.0,7,59,708.0,3660.0,4,36,24,18,130,1,0.0,0.0,0.0,0.0,0.0,2.0,Other,1,0,0,0,0,0,0,0,0,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,1095.0,False,False,False,Placebo,False,False,True,0,2013.0,-0.8660254037844386,0.5000000000000001,0,2017.0,-0.4999999999999997,-0.8660254037844388,0,2017.0,-0.4999999999999997,-0.8660254037844388,0,2013,1.2246467991473532e-16,-1.0,0,2021,-0.8660254037844386,0.5000000000000001,1369,1369,4366,1321,1.0,0.396,1
474.0,2127.0,38.0,462.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",663.0,INDUSTRY,153.0,15.0,107,710,1656.0,16251.0,14,106,235.0,2594.0,2,18,53,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Pulmonology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,364.0,False,False,False,Single-Arm,False,False,False,0,2017.0,0.0,1.0,0,2019.0,1.0,6.123233995736766e-17,0,2019.0,-0.4999999999999997,-0.8660254037844388,0,2016,-0.5000000000000004,0.8660254037844384,0,2020,0.8660254037844387,-0.4999999999999998,942,820,3117,1870,0.4444444444444444,0.5522388059701493,1
910.0,0.0,384.0,2331.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,NO,MALE,CHILD,228.0,INDUSTRY,75.0,24.0,111,249,80.0,1491.0,14,37,14.0,236.0,1,7,88,6,13,1,0.0,0.0,1.0,0.0,0.0,2.0,Other,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,True,False,False,0,2016.0,-0.8660254037844384,-0.5000000000000004,0,2024.0,-0.8660254037844386,0.5000000000000001,0,2025.0,-1.0,-1.8369701987210297e-16,0,2015,1.2246467991473532e-16,-1.0,0,2024,-0.5000000000000004,0.8660254037844384,3317,2983,3636,195,1.0,0.396,1
96.0,117.0,161.0,927.0,0.0,139.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"CHILD, ADULT, OLDER_ADULT",188.0,INDUSTRY,76.0,17.0,139,181,948.0,17780.0,17,22,148.0,2763.0,1,28,42,12,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,1,1,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,,False,False,False,Single-Arm,False,False,False,0,2021.0,-1.0,-1.8369701987210297e-16,0,2024.0,0.0,1.0,0,2024.0,-0.8660254037844384,-0.5000000000000004,0,2021,1.2246467991473532e-16,-1.0,0,2025,0.49999999999999994,0.8660254037844387,1066,822,1444,133,0.28865979381443296,0.396,0
393.0,0.0,105.0,494.0,0.0,3414.0,0.0,0.0,0.0,TERMINATED,YES,MALE,CHILD,331.0,INDUSTRY,62.0,16.0,52,718,715.0,3891.0,8,121,108.0,583.0,1,6,32,7,14,1,0.0,0.0,0.0,0.0,0.0,3.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,False,False,True,0,2013.0,-0.8660254037844384,-0.5000000000000004,0,2015.0,-0.5000000000000004,0.8660254037844384,0,2016.0,0.8660254037844386,0.5000000000000001,0,2013,0.8660254037844387,-0.4999999999999998,0,2019,-1.0,-1.8369701987210297e-16,912,821,4427,2083,0.47058823529411764,0.396,0
794.0,206.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,MALE,CHILD,126.0,INDUSTRY,42.0,9.0,163,308,1115.0,5704.0,22,49,176.0,903.0,1,11,21,4,7,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,0,0,0,0,0,0,0,0,2,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Placebo,False,False,False,0,2021.0,-1.0,-1.8369701987210297e-16,0,2023.0,-1.0,-1.8369701987210297e-16,0,2024.0,-1.0,-1.8369701987210297e-16,0,2021,-1.0,-1.8369701987210297e-16,0,2024,-0.5000000000000004,0.8660254037844384,1096,730,1352,195,1.0,0.396,1
43.0,2172.0,30.0,1485.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"CHILD, ADULT, OLDER_ADULT",242.0,INDUSTRY,115.0,22.0,204,415,982.0,2553.0,29,61,163.0,405.0,1,4,65,4,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Neurology,2,2,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,False,False,False,0,2015.0,1.0,6.123233995736766e-17,0,2019.0,1.0,6.123233995736766e-17,0,2019.0,0.49999999999999994,-0.8660254037844387,0,2015,1.0,6.123233995736766e-17,0,2020,-0.5000000000000004,0.8660254037844384,1522,1461,3727,1656,1.0,0.4262295081967213,1
103.0,1820.0,15.0,1709.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,CHILD,255.0,INDUSTRY,88.0,25.0,118,290,2119.0,4208.0,18,46,305.0,558.0,3,9,82,0,3,1,0.0,0.0,1.0,0.0,0.0,1.0,Neurology,1,1,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,93.0,False,False,False,,True,False,False,0,2015.0,0.49999999999999994,-0.8660254037844387,0,2020.0,0.8660254037844387,-0.4999999999999998,0,2020.0,0.8660254037844387,-0.4999999999999998,0,2015,0.49999999999999994,-0.8660254037844387,0,2021,1.2246467991473532e-16,-1.0,1796,1796,3666,1444,1.0,0.4262295081967213,1
1501.0,0.0,0.0,576.0,0.0,461.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",63.0,INDUSTRY,3.0,2.0,112,142,424.0,,15,19,59.0,,1,0,10,18,130,2,0.0,0.0,0.0,0.0,0.0,1.0,Other,1,0,0,0,0,0,0,0,0,NA,SINGLE_GROUP,NONE,TREATMENT,1170.0,False,False,False,Single-Arm,False,False,False,0,2018.0,0.49999999999999994,-0.8660254037844387,0,2022.0,-0.4999999999999997,-0.8660254037844388,0,2022.0,-0.4999999999999997,-0.8660254037844388,0,2018,1.2246467991473532e-16,-1.0,0,2024,0.8660254037844387,-0.4999999999999998,1522,1522,2540,409,0.0,0.396,0
314.0,0.0,32.0,771.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,NO,ALL,"ADULT, OLDER_ADULT",240.0,INDUSTRY,105.0,16.0,155,1054,583.0,1844.0,23,165,89.0,272.0,1,9,24,18,130,1,0.0,0.0,2.0,0.0,0.0,4.0,Other,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,,False,False,False,0,2022.0,0.49999999999999994,-0.8660254037844387,0,2025.0,0.8660254037844386,0.5000000000000001,0,2025.0,1.0,6.123233995736766e-17,0,2022,0.49999999999999994,-0.8660254037844387,0,2024,-0.4999999999999997,-0.8660254037844388,1035,1004,1109,317,0.0,0.396,0
321.0,0.0,117.0,1333.0,0.0,1510.0,0.0,0.0,0.0,TERMINATED,NO,MALE,"CHILD, ADULT, OLDER_ADULT",255.0,INDUSTRY,63.0,15.0,127,175,282.0,915.0,17,27,45.0,136.0,1,3,25,10,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,546.0,False,False,False,Single-Arm,False,False,False,0,2016.0,-0.8660254037844384,-0.5000000000000004,0,2020.0,-0.5000000000000004,0.8660254037844384,0,2020.0,-0.5000000000000004,0.8660254037844384,0,2016,0.49999999999999994,-0.8660254037844387,0,2021,-0.5000000000000004,0.8660254037844384,1552,1552,3300,1291,0.0,0.396,0
246.0,0.0,37.0,376.0,0.0,1306.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",382.0,INDUSTRY,95.0,17.0,63,126,645.0,2688.0,10,22,97.0,387.0,1,8,17,18,130,2,0.0,0.0,1.0,0.0,0.0,1.0,Other,1,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,True,False,False,0,2020.0,0.8660254037844386,0.5000000000000001,0,2021.0,-1.0,-1.8369701987210297e-16,0,2021.0,-1.0,-1.8369701987210297e-16,0,2020,0.0,1.0,0,2023,0.0,1.0,579,579,1991,895,0.8,0.396,0
175.0,0.0,175.0,48.0,0.0,1441.0,481.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",120.0,INDUSTRY,23.0,11.0,72,198,4506.0,1234.0,10,28,631.0,195.0,17,2,11,18,130,1,0.0,0.0,0.0,0.0,0.0,1.0,Other,1,0,0,0,0,0,0,0,0,NA,SINGLE_GROUP,NONE,TREATMENT,540.0,False,False,False,,False,False,False,0,2019.0,-0.8660254037844384,-0.5000000000000004,0,2021.0,1.2246467991473532e-16,-1.0,0,2021.0,1.2246467991473532e-16,-1.0,0,2019,0.49999999999999994,0.8660254037844387,0,2023,-0.4999999999999997,-0.8660254037844388,669,669,2325,683,0.0,0.396,0
651.0,0.0,71.0,573.0,0.0,382.0,0.0,0.0,0.0,TERMINATED,YES,MALE,CHILD,73.0,INDUSTRY,52.0,11.0,120,226,957.0,1081.0,17,32,158.0,179.0,1,4,20,6,11,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,False,False,False,0,2021.0,0.8660254037844386,0.5000000000000001,0,2023.0,0.49999999999999994,-0.8660254037844387,0,2023.0,-0.5000000000000004,0.8660254037844384,0,2020,-0.8660254037844386,0.5000000000000001,0,2024,-0.4999999999999997,-0.8660254037844388,1005,822,1686,317,0.0,0.396,0
0.0,0.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT_YET_RECRUITING,NO,ALL,CHILD,20.0,INDUSTRY,,,127,692,270.0,1076.0,18,105,40.0,155.0,1,6,4,0,2,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)",TREATMENT,84.0,False,False,False,Single-Arm,True,False,True,0,2024.0,-0.5000000000000004,0.8660254037844384,0,2026.0,-0.5000000000000004,0.8660254037844384,0,2027.0,0.8660254037844386,0.5000000000000001,0,2022,0.49999999999999994,0.8660254037844387,0,2024,-0.8660254037844384,-0.5000000000000004,820,730,1229,286,0.2,0.396,0
654.0,1103.0,344.0,1144.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,MALE,CHILD,179.0,INDUSTRY,42.0,11.0,118,604,729.0,4255.0,17,89,116.0,658.0,1,8,30,6,17,1,0.0,0.0,1.0,1.0,0.0,0.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,540.0,False,False,False,Single-Arm,False,False,False,0,2017.0,0.49999999999999994,-0.8660254037844387,0,2022.0,0.49999999999999994,0.8660254037844387,0,2022.0,0.49999999999999994,0.8660254037844387,0,2016,-0.4999999999999997,-0.8660254037844388,0,2023,0.49999999999999994,0.8660254037844387,1706,1706,3239,864,1.0,0.396,1
194.0,2722.0,40.0,395.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,CHILD,181.0,INDUSTRY,,,199,277,2029.0,5139.0,29,41,315.0,843.0,3,10,34,5,11,1,0.0,0.0,0.0,1.0,0.0,1.0,Pulmonology,5,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)",TREATMENT,182.0,False,False,False,Single-Arm,True,False,False,0,2016.0,0.8660254037844387,-0.4999999999999998,0,2017.0,-0.5000000000000004,0.8660254037844384,0,2017.0,-0.5000000000000004,0.8660254037844384,0,2016,1.0,6.123233995736766e-17,0,2024,0.8660254037844387,-0.4999999999999998,579,579,3361,409,1.0,0.5522388059701493,1
1110.0,304.0,44.0,0.0,0.0,0.0,1572.0,0.0,0.0,COMPLETED,NO,ALL,"ADULT, OLDER_ADULT",139.0,INDUSTRY,30.0,9.0,42,421,772.0,1692.0,5,58,107.0,257.0,1,9,22,18,130,1,0.0,0.0,0.0,0.0,0.0,1.0,Other,1,0,0,0,0,0,0,0,0,NON_RANDOMIZED,SEQUENTIAL,NONE,TREATMENT,,False,False,False,Single-Arm,True,False,False,0,2017.0,0.8660254037844386,0.5000000000000001,0,2024.0,-0.4999999999999997,-0.8660254037844388,0,2024.0,-0.4999999999999997,-0.8660254037844388,0,2017,0.8660254037844386,0.5000000000000001,0,2024,-0.4999999999999997,-0.8660254037844388,2710,2710,3027,317,0.2857142857142857,0.396,1
457.0,1956.0,14.0,1710.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",514.0,INDUSTRY,143.0,20.0,110,211,2374.0,7737.0,18,29,374.0,1246.0,3,15,25,18,75,1,0.0,0.0,0.0,0.0,0.0,4.0,Gastroenterology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,392.0,False,False,False,Single-Arm,False,False,False,0,2014.0,0.8660254037844387,-0.4999999999999998,0,2020.0,0.0,1.0,0,2020.0,0.0,1.0,0,2014,0.49999999999999994,0.8660254037844387,0,2021,0.49999999999999994,0.8660254037844387,2071,2071,4151,1594,0.48484848484848486,0.4722222222222222,0
118.0,1299.0,37.0,690.0,66.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",200.0,INDUSTRY,112.0,17.0,107,182,815.0,6200.0,16,26,124.0,966.0,1,8,52,18,130,1,0.0,0.0,1.0,0.0,0.0,2.0,Other,1,1,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,False,False,False,0,2019.0,0.49999999999999994,-0.8660254037844387,0,2021.0,-0.4999999999999997,-0.8660254037844388,0,2021.0,-1.0,-1.8369701987210297e-16,0,2019,0.49999999999999994,-0.8660254037844387,0,2024,-1.0,-1.8369701987210297e-16,853,792,2205,256,0.8571428571428571,0.396,1
174.0,0.0,105.0,1058.0,0.0,3154.0,0.0,0.0,0.0,TERMINATED,NO,MALE,"CHILD, ADULT, OLDER_ADULT",53.0,INDUSTRY,13.0,2.0,115,801,1498.0,2203.0,18,117,211.0,344.0,7,5,18,5,130,1,0.0,0.0,0.0,0.0,0.0,3.0,Other,3,0,0,0,0,0,0,0,0,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,336.0,False,False,False,,False,False,False,0,2013.0,0.8660254037844387,-0.4999999999999998,0,2016.0,0.49999999999999994,-0.8660254037844387,0,2016.0,-1.0,-1.8369701987210297e-16,0,2013,0.8660254037844386,0.5000000000000001,0,2018,0.49999999999999994,-0.8660254037844387,1249,1127,4488,2570,0.0,0.396,0
30.0,2838.0,25.0,754.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"CHILD, ADULT, OLDER_ADULT",132.0,INDUSTRY,173.0,16.0,61,227,981.0,3304.0,8,29,153.0,520.0,1,8,36,2,130,1,0.0,0.0,1.0,1.0,0.0,0.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,7.0,False,False,False,Placebo,False,False,False,0,2015.0,0.49999999999999994,-0.8660254037844387,0,2017.0,1.2246467991473532e-16,-1.0,0,2017.0,-0.4999999999999997,-0.8660254037844388,0,2015,0.49999999999999994,-0.8660254037844387,0,2022,0.0,1.0,792,761,3666,1260,0.0,0.396,0
